,principal component 1,principal component 2,artists
3740,0.816397968,-1.280016991,Johnny Cash
3741,-0.337263318,-1.673946875,Johnny Cash
3742,-0.131677962,-2.046296093,Johnny Cash
3743,-0.63058221,-2.124829472,Johnny Cash
3744,-0.62299846,-1.939381645,Johnny Cash
3745,0.587751906,-0.191628403,Frank Sinatra
3746,-1.113180508,-2.069664121,Elvis Presley
3747,2.277853641,-1.148790527,Johnny Cash
3748,1.113012527,-1.936847214,Johnny Cash
3749,1.263064409,-1.341392751,Johnny Cash
3750,-0.389806992,-2.44934036,Johnny Cash
3751,-1.068734502,-0.215295064,Johnny Cash
3752,-1.068734502,-0.215295064,Johnny Cash
3753,-0.82738785,-1.736078527,Johnny Cash
3754,0.294496722,-0.361882318,Johnny Cash
3755,-1.145534652,-1.676654279,Johnny Cash
3756,1.386927438,-0.721093795,Frank Sinatra
3757,-0.703210693,-0.993410515,Elvis Presley
3758,1.273446715,-0.681774993,Frank Sinatra
3759,1.661184041,-1.30928631,Frank Sinatra
3760,0.826674922,-0.532727328,Frank Sinatra
3761,0.939883516,-0.264574564,Frank Sinatra
3762,1.46037508,-0.591362083,Frank Sinatra
3763,2.758426927,0.505351227,Elvis Presley
3764,-0.026575753,-1.620561985,Johnny Cash
3765,1.508203222,-0.728927936,Elvis Presley
3766,0.931163603,-1.292556263,Elvis Presley
3767,-0.535815011,-2.055465293,Johnny Cash
3768,3.018411227,1.070793098,Frank Sinatra
3769,3.443114847,0.334479205,Frank Sinatra
3770,0.136840173,-1.692001528,Johnny Cash
3771,2.952536221,1.63204136,Frank Sinatra
3772,-1.98799916,-0.906086496,The Beach Boys
3773,-2.102981652,0.426222624,The Beach Boys
3774,3.882142022,0.597927027,The Beach Boys
3775,-0.627116738,-1.244425341,Elvis Presley
3776,-0.698387838,-0.048579381,The Beach Boys
3777,-2.223459011,-0.585274035,The Beach Boys
3778,1.339918714,0.379539372,Frank Sinatra
3779,-1.346289843,-1.320241795,The Beach Boys
3780,2.827766429,-0.880974865,Bob Dylan
3781,-2.848729368,1.529819236,The Beach Boys
3782,-1.196610064,-0.48073218,The Beach Boys
3783,2.097256252,0.012042071,Bob Dylan
3784,-2.530720888,1.469555613,The Beach Boys
3785,-2.678769119,0.145908384,The Beach Boys
3786,3.521686513,-0.220532435,Elvis Presley
3787,-0.384298011,2.559400324,Bob Dylan
3788,0.574818541,-1.356446802,Bob Dylan
3789,2.753436623,0.449890007,Frank Sinatra
3790,-0.377341717,-0.918667665,The Beach Boys
3791,1.064206473,-0.90775728,Frank Sinatra
3792,-1.157394332,-1.343819096,The Beach Boys
3793,1.633267055,-0.785356348,Johnny Cash
3794,-1.368035598,-0.237656903,The Beach Boys
3795,-0.505622655,-1.107945652,Johnny Cash
3796,-0.11623502,-1.085207085,Elvis Presley
3797,3.045032315,-0.629103204,Elvis Presley
3798,-0.824591393,-1.190202454,Elvis Presley
3799,0.776240259,-2.175314194,Frank Sinatra
3800,-0.699667481,-0.416862436,Johnny Cash
3801,-1.30322172,-0.715503067,The Beach Boys
3802,3.114270803,0.586866533,Frank Sinatra
3803,-1.426911405,-0.865304191,The Beach Boys
3804,-1.292194665,-0.545628276,The Rolling Stones
3805,-1.766260625,-0.890553309,The Beach Boys
3806,0.960462158,-1.747142287,Johnny Cash
3807,-0.490773388,-0.051508721,The Rolling Stones
3808,-0.66116368,-0.069321947,The Beach Boys
3809,-1.435135636,0.59069576,The Beach Boys
3810,0.981226898,0.440688828,The Beach Boys
3811,-1.492161826,-0.396987697,The Rolling Stones
3812,-1.018570394,0.486995964,The Beach Boys
3813,-0.965089533,1.286454602,The Rolling Stones
3814,-1.72744161,-0.465311472,The Beach Boys
3815,2.915276169,0.446777583,Elvis Presley
3816,-1.386995464,1.297658625,Frank Sinatra
3817,0.908436563,-1.342914222,The Rolling Stones
3818,3.108876791,1.181391191,Frank Sinatra
3819,-0.550361163,-0.482001801,Frank Sinatra
3820,-1.399061807,4.74624909,Bob Dylan
3821,-0.031924136,0.214676914,The Rolling Stones
3822,1.476937681,2.257324713,Bob Dylan
3823,-2.072472693,4.381427305,Bob Dylan
3824,-1.95904118,-1.400633708,The Rolling Stones
3825,1.251328031,1.294975772,Bob Dylan
3826,1.597120823,0.978295306,The Rolling Stones
3827,-1.978919927,0.028874618,The Rolling Stones
3828,1.260784181,2.127145888,Frank Sinatra
3829,-1.601213895,3.91682104,Bob Dylan
3830,0.962379828,0.454307766,The Beach Boys
3831,0.69847961,2.376045959,Bob Dylan
3832,2.740745964,2.182034396,Frank Sinatra
3833,-1.857746081,-0.350019802,The Rolling Stones
3834,2.591465295,0.249926132,Frank Sinatra
3835,-0.023090899,-1.773244724,Bob Dylan
3836,2.412465271,-0.331002783,The Beach Boys
3837,1.800228937,-0.286263883,Bob Dylan
3838,-0.680372099,0.342982708,Bob Dylan
3839,-0.516726635,-0.971543973,Elvis Presley
3840,-0.307842644,-0.254717136,Bob Dylan
3841,1.676378577,0.797742201,The Beatles
3842,1.293649591,-0.046439468,Bob Dylan
3843,2.466569937,0.088284537,Bob Dylan
3844,-1.63990161,0.998723326,The Beatles
3845,1.091551926,-2.016528545,The Beach Boys
3846,0.303145214,-0.018319863,The Beatles
3847,-0.191057855,-0.540956184,Bob Dylan
3848,-2.12224624,-1.236847005,The Beatles
3849,-1.121674668,-0.436435755,The Rolling Stones
3850,-1.381132045,-1.088870963,The Beatles
3851,2.893647803,-0.540754566,The Beach Boys
3852,3.265635701,-0.204306337,Elvis Presley
3853,0.181789834,-1.113813707,Elvis Presley
3854,1.796844951,1.481166232,Led Zeppelin
3855,2.660806781,-0.095795948,Frank Sinatra
3856,-1.255090123,-0.284064246,Led Zeppelin
3857,-1.444528378,1.467933233,Led Zeppelin
3858,-0.692818077,0.820677764,Led Zeppelin
3859,-1.332398915,2.560048309,Johnny Cash
3860,2.914103112,0.356475024,Frank Sinatra
3861,1.952774709,-0.781848572,Elvis Presley
3862,-0.815315674,3.409229798,Led Zeppelin
3863,0.297781446,0.888553737,The Beach Boys
3864,2.905922377,-0.044324779,Frank Sinatra
3865,0.513107468,3.361490502,Led Zeppelin
3866,1.083068861,2.108941318,Led Zeppelin
3867,-1.40769011,0.222027437,Led Zeppelin
3868,0.800535187,0.005554017,Bob Dylan
3869,1.99650807,-0.570919791,Bob Dylan
3870,-2.572930178,2.167082582,The Rolling Stones
3871,1.419056541,-0.314724163,Johnny Cash
3872,-0.393178353,-0.276178476,The Beach Boys
3873,-1.318987495,0.999910742,Led Zeppelin
3874,3.675688202,0.577971473,The Beach Boys
3875,-2.058960502,2.042815619,The Rolling Stones
3876,-1.386240706,1.836977668,The Rolling Stones
3877,-3.139892844,2.854992168,The Rolling Stones
3878,-0.916081188,0.042195729,The Rolling Stones
3879,-1.916307632,0.206991259,Led Zeppelin
3880,-1.827244561,-0.794845684,The Beatles
3881,-0.19788969,1.354459338,The Beatles
3882,1.701477898,0.216181562,The Beatles
3883,-1.223789378,-0.381348254,The Beatles
3884,0.095568969,-1.874365267,The Beatles
3885,0.847914284,0.693148585,The Rolling Stones
3886,-2.785296892,2.612447164,The Rolling Stones
3887,-0.279995614,0.161605604,The Beatles
3888,0.714498355,0.164665263,The Beach Boys
3889,-2.991856647,0.19149345,The Rolling Stones
3890,0.519252505,-0.462472503,The Beach Boys
3891,-0.516553473,-1.986857788,Johnny Cash
3892,-0.116748092,-1.770534812,The Beach Boys
3893,-0.040686167,-0.529306569,The Beach Boys
3894,-1.789420551,-0.572269718,Bob Dylan
3895,0.856649933,-0.5830022,The Beach Boys
3896,0.88046364,-0.386576092,Elvis Presley
3897,-1.013024354,-1.078516071,Led Zeppelin
3898,-0.558952072,-0.433878571,Led Zeppelin
3899,-0.930700952,1.335470192,Led Zeppelin
3900,-1.786736737,-1.555423114,The Rolling Stones
3901,-1.73148435,-1.952877704,The Rolling Stones
3902,-0.267778737,-1.013667436,The Rolling Stones
3903,-1.633809313,3.185021227,Led Zeppelin
3904,-1.084131759,1.990574894,Led Zeppelin
3905,-2.267436058,-1.080054199,The Rolling Stones
3906,-0.993074536,0.957245592,Led Zeppelin
3907,0.325907139,0.324687342,Led Zeppelin
3908,-2.498599289,-0.148638839,Led Zeppelin
3909,-0.444974356,1.316805458,Led Zeppelin
3910,2.168847018,-0.951147859,Johnny Cash
3911,-1.505900955,0.654887506,The Beatles
3912,-1.740863449,-0.958760728,The Beatles
3913,-1.321295457,-0.956785229,The Beatles
3914,-0.569195057,-0.047485004,The Beatles
3915,-1.985030167,-1.047858794,The Beatles
3916,0.500623264,-0.983139756,Frank Sinatra
3917,-1.805487836,0.069503113,The Rolling Stones
3918,-2.820486804,0.194741787,Eminem
3919,0.21954291,0.020574674,Eminem
3920,1.335241672,-0.169582046,Eminem
3921,-0.693025601,-0.369338847,Johnny Cash
3922,0.548240761,0.159145614,Eminem
3923,-1.170696308,-1.489894556,Elvis Presley
3924,2.074252063,-0.848336392,Johnny Cash
3925,-1.989071357,0.495123699,Eminem
3926,-3.256324431,-1.421499288,Eminem
3927,-0.677229292,-2.042715586,Johnny Cash
3928,-3.256324431,-1.421499288,Eminem
3929,-1.378702235,0.674203645,Eminem
3930,3.487430676,-0.365861936,Elvis Presley
3931,-1.224407363,-1.220645684,Elvis Presley
3932,-1.813776757,-0.773995724,Elvis Presley
3933,-1.397731635,-0.524347299,Led Zeppelin
3934,-0.148814636,-0.793535804,Led Zeppelin
3935,0.32294141,0.570581499,Led Zeppelin
3936,-1.584664752,1.407553042,Led Zeppelin
3937,-1.126770559,-0.424847192,Drake
3938,-3.056577854,-0.943906781,Eminem
3939,-0.90402897,0.337986315,Drake
3940,-2.507027626,-0.467829165,Eminem
3941,-2.397595291,-0.37620607,Eminem
3942,-1.708805415,-0.7050613,Eminem
3943,-3.451091346,-0.129467835,Eminem
3944,-1.587748596,1.145624083,Drake
3945,-1.989556276,-0.134492533,Drake
3946,-1.1680879,-0.011853838,The Beach Boys
3947,-1.390230166,-1.139892576,Drake
3948,-0.156148364,-1.044204998,Drake
3949,-0.759151457,-2.292872598,Johnny Cash
3950,0.5041801,1.39363836,Frank Sinatra
3951,-0.908940391,0.258717205,Drake
3952,-1.206842973,1.736898146,Drake
3953,4.097276848,0.563708061,Frank Sinatra
3954,0.103602572,-1.202356245,Johnny Cash
3955,-0.710627771,-2.120460911,Johnny Cash
3956,-0.534818459,-1.918075525,Johnny Cash
3957,-0.134571894,0.724327333,Frank Sinatra
3958,-0.415525521,-2.20042883,Johnny Cash
3959,0.125267337,-0.426295514,Frank Sinatra
3960,-0.406784252,-0.852139915,Johnny Cash
3961,0.584272226,-0.957281226,Johnny Cash
3962,1.974128972,3.347704315,Frank Sinatra
3963,0.686368929,-1.885501242,Johnny Cash
3964,1.780090485,-1.20293057,Elvis Presley
3965,-0.265452775,-0.848591312,Johnny Cash
3966,0.143388006,-0.804791126,Johnny Cash
3967,0.013395232,-1.767586365,Johnny Cash
3968,0.118517443,-0.069434259,Johnny Cash
3969,0.789757545,-0.857106478,Frank Sinatra
3970,1.798468895,0.296119965,Frank Sinatra
3971,1.643360166,-0.550523191,Frank Sinatra
3972,2.793525974,0.737342663,Frank Sinatra
3973,0.820247968,-0.812293569,Johnny Cash
3974,3.467851585,0.522989651,Frank Sinatra
3975,-0.344897806,-0.732625328,Elvis Presley
3976,3.342025224,0.994306708,Frank Sinatra
3977,-1.726145223,-0.573604637,Elvis Presley
3978,3.28299212,0.5899126,Frank Sinatra
3979,3.103756673,0.236373453,Frank Sinatra
3980,0.699934148,-0.355283624,Johnny Cash
3981,2.671962004,0.840559849,Frank Sinatra
3982,0.929304511,-1.173172888,Johnny Cash
3983,0.89412711,0.071509796,Elvis Presley
3984,0.46296082,-1.195635117,Johnny Cash
3985,1.502754688,1.430842946,Bob Dylan
3986,0.443563856,0.418386848,Elvis Presley
3987,-1.009376369,-0.294026162,The Beach Boys
3988,-0.644816077,1.377005884,The Beach Boys
3989,1.666607635,-1.060259684,Bob Dylan
3990,-1.853669667,-0.851312409,The Beach Boys
3991,3.472042836,-0.071412449,Frank Sinatra
3992,-2.346212204,0.262347312,The Beach Boys
3993,1.587408389,-0.824528848,Bob Dylan
3994,-1.636404599,-0.819032722,The Beach Boys
3995,1.401666876,-0.613567724,Bob Dylan
3996,-2.294170025,0.431364845,The Beach Boys
3997,-1.026469528,-1.72554252,The Beach Boys
3998,-1.781092523,-0.484840932,The Beach Boys
3999,1.374544655,-1.806016729,Bob Dylan
4000,-1.980845148,1.247732713,The Beach Boys
4001,3.594183786,0.177032352,Frank Sinatra
4002,-1.001683333,-1.458522433,The Beach Boys
4003,-1.795320268,-1.365611711,The Beach Boys
4004,2.636547616,-1.386694744,Bob Dylan
4005,-0.464125284,0.194596075,Johnny Cash
4006,0.802428117,-0.692348159,Frank Sinatra
4007,2.807050966,1.157378157,Frank Sinatra
4008,1.396055789,0.824877749,The Beach Boys
4009,-1.157368274,1.314696719,The Rolling Stones
4010,3.182378535,0.139603265,Frank Sinatra
4011,3.070035602,0.565946002,Frank Sinatra
4012,0.206399394,-1.665656124,Elvis Presley
4013,3.218892012,0.229779241,Frank Sinatra
4014,0.655077366,1.67629238,The Beach Boys
4015,2.787974461,-0.707042516,Johnny Cash
4016,0.092582805,-1.324402212,Johnny Cash
4017,0.773292834,-1.083806138,Frank Sinatra
4018,-2.122427202,-0.564083258,The Rolling Stones
4019,1.885808993,-0.305032878,Johnny Cash
4020,-2.347768371,1.122117976,The Beach Boys
4021,-2.40781601,-1.38980797,The Rolling Stones
4022,1.733443544,-1.381407698,Johnny Cash
4023,-1.744567971,-0.016152751,The Rolling Stones
4024,-1.502505406,-1.400195003,The Rolling Stones
4025,-1.475723309,-0.925606202,The Beach Boys
4026,-0.722004681,-0.683193997,Bob Dylan
4027,-1.382447275,1.391956547,Bob Dylan
4028,1.882690541,0.904156888,The Beach Boys
4029,4.190682502,-0.321314952,Elvis Presley
4030,2.778433577,-0.956137713,Johnny Cash
4031,0.56412271,-0.806027826,Bob Dylan
4032,-2.209850841,1.919237114,The Rolling Stones
4033,-0.772907581,-0.607152707,The Rolling Stones
4034,0.156845653,-1.126004155,Bob Dylan
4035,-2.044217574,-0.344693064,The Rolling Stones
4036,-0.716036165,0.418977551,The Rolling Stones
4037,0.302672643,-1.250499344,Frank Sinatra
4038,2.226335907,-1.01336779,Johnny Cash
4039,0.579249093,0.589195878,Bob Dylan
4040,-1.324162183,-0.234874823,Bob Dylan
4041,-1.188157148,3.844083376,Bob Dylan
4042,0.527178803,1.446191279,Frank Sinatra
4043,0.614849976,0.736625673,Frank Sinatra
4044,-1.022944447,0.695281274,Frank Sinatra
4045,0.057191382,-0.674298412,Bob Dylan
4046,-2.539089366,-0.551206651,The Rolling Stones
4047,1.780308855,-1.189131284,Bob Dylan
4048,-1.795964326,4.358921715,Bob Dylan
4049,0.510527078,1.156248378,The Beach Boys
4050,1.349334237,1.938804663,Bob Dylan
4051,1.303148764,0.319761908,The Rolling Stones
4052,2.502050764,1.94112522,The Beach Boys
4053,-0.535492204,0.455568582,The Rolling Stones
4054,2.226346103,-0.325500346,Elvis Presley
4055,0.733107935,-1.382504459,Johnny Cash
4056,1.011894422,1.141380364,The Beach Boys
4057,-0.903939476,-0.761977542,The Rolling Stones
4058,-0.007849855,0.880776949,Bob Dylan
4059,0.143096654,-1.190082802,The Beatles
4060,-1.779935586,-0.62653409,The Rolling Stones
4061,-0.049297734,-1.025395063,Bob Dylan
4062,2.877989579,-0.081115762,Elvis Presley
4063,0.487668895,1.864487531,The Beach Boys
4064,0.009300289,0.515504979,The Rolling Stones
4065,0.702896931,-0.21765739,Bob Dylan
4066,0.405057081,1.379911636,The Beatles
4067,-0.567026208,0.385708094,The Rolling Stones
4068,0.777170622,0.048338354,Frank Sinatra
4069,-0.20496496,-0.040893158,The Beatles
4070,-0.513260077,0.52212242,The Rolling Stones
4071,0.647630881,1.525590458,The Rolling Stones
4072,1.690686954,0.844207369,The Beatles
4073,2.273143246,-0.080862967,The Beatles
4074,0.341014406,0.550199532,The Beach Boys
4075,2.678919082,1.155850402,The Beatles
4076,3.141176583,-0.32278727,Elvis Presley
4077,-0.537122777,0.504620031,The Beach Boys
4078,-0.954502296,-1.311884663,The Beach Boys
4079,0.087264031,0.649251482,Frank Sinatra
4080,1.730673815,0.143148169,Johnny Cash
4081,1.303577914,-0.59017296,The Beach Boys
4082,1.147689911,0.078692394,The Beach Boys
4083,-0.067931356,-0.303548878,The Beach Boys
4084,-0.274312067,1.655198068,Johnny Cash
4085,1.379990429,-1.485409587,Frank Sinatra
4086,-0.839803061,3.461752998,Led Zeppelin
4087,0.941137183,0.663057224,Elvis Presley
4088,-1.87943779,1.370340786,Led Zeppelin
4089,0.76610147,-0.298081002,Elvis Presley
4090,-0.71628754,1.082887583,Johnny Cash
4091,-0.181558109,3.246147128,Led Zeppelin
4092,-0.746793606,1.990352538,Elvis Presley
4093,-2.173809166,3.560776467,The Rolling Stones
4094,1.761257084,-0.395514425,Bob Dylan
4095,-0.541608805,-1.481273324,Johnny Cash
4096,-1.090402134,-0.617249332,Bob Dylan
4097,-0.745605327,-1.010970638,Bob Dylan
4098,0.085701976,-0.398776116,The Beach Boys
4099,-1.148659881,3.075817299,The Rolling Stones
4100,-1.146369283,3.10135227,The Rolling Stones
4101,1.460735407,0.786536611,The Beach Boys
4102,0.982321987,-0.835119743,Bob Dylan
4103,-0.294444777,-0.129995343,Led Zeppelin
4104,-0.457088989,0.058004165,The Beach Boys
4105,-1.686892889,0.377884197,Led Zeppelin
4106,3.33852797,-0.014551433,Elvis Presley
4107,0.777531351,0.324486687,The Rolling Stones
4108,2.694003475,0.513726567,Elvis Presley
4109,-1.195271818,0.34466723,The Beach Boys
4110,0.777531351,0.324486687,The Rolling Stones
4111,-1.760548606,1.104772542,The Rolling Stones
4112,0.215089061,1.370758047,The Rolling Stones
4113,2.998968295,0.477523257,Elvis Presley
4114,-1.214626732,0.270445059,The Rolling Stones
4115,2.184689207,0.211453791,Elvis Presley
4116,1.956538005,-0.588791891,Elvis Presley
4117,-1.173635609,0.5325403,The Rolling Stones
4118,-1.907516405,-0.438546339,Bob Dylan
4119,-0.207332577,-0.164513437,The Rolling Stones
4120,-0.491875529,-1.018190764,The Beach Boys
4121,-1.656487533,-0.676259353,Bob Dylan
4122,0.451146987,-1.427252857,The Beach Boys
4123,-0.523442188,-1.199659045,The Beach Boys
4124,-2.732644942,2.984960726,Bob Dylan
4125,-1.678965112,-1.077939752,Led Zeppelin
4126,-0.330257194,0.354582556,Bob Dylan
4127,0.98820927,-1.450853857,Johnny Cash
4128,-1.201597404,1.018150517,Led Zeppelin
4129,-1.51856535,-0.810516149,Bob Dylan
4130,-0.491368271,0.783023297,Led Zeppelin
4131,-1.800084339,3.043867196,Bob Dylan
4132,-1.0841794,2.182126842,Led Zeppelin
4133,-0.046812324,-0.017857364,Led Zeppelin
4134,-2.008737039,1.181092337,Bob Dylan
4135,-1.184253238,3.863498333,Led Zeppelin
4136,-2.167316967,0.838550573,The Rolling Stones
4137,0.525191695,-1.166659567,Johnny Cash
4138,-1.067168553,-0.967071201,The Rolling Stones
4139,0.434571435,-0.03008919,Bob Dylan
4140,-2.200474895,0.664689532,The Rolling Stones
4141,-0.040297353,1.353779497,Led Zeppelin
4142,-1.539149534,0.318031507,Led Zeppelin
4143,-1.502760677,3.763240913,The Rolling Stones
4144,-0.947758085,3.818266128,Led Zeppelin
4145,-0.993074536,0.957245592,Led Zeppelin
4146,-1.626044431,1.24677664,Led Zeppelin
4147,2.006582051,-1.14491571,Johnny Cash
4148,0.096909185,-1.393501073,Bob Dylan
4149,-2.465315127,-0.922193252,The Beatles
4150,-1.382234716,-0.478298458,The Beatles
4151,-1.143988874,-0.915221552,The Beatles
4152,-1.418539056,-0.355939125,The Beatles
4153,2.108122584,-0.29317983,Bob Dylan
4154,1.523507846,-0.963637041,Johnny Cash
4155,-2.485315553,-1.35442874,Eminem
4156,0.248644593,-0.057070026,Eminem
4157,1.574133889,-0.254226765,Johnny Cash
4158,-1.794570208,-2.129674701,Elvis Presley
4159,2.130990185,0.359636336,Johnny Cash
4160,-1.965237656,1.097248741,Johnny Cash
4161,-1.9840742,0.40307325,Eminem
4162,-1.075186568,-0.994369467,Eminem
4163,-3.937207081,-0.728875569,Eminem
4164,1.140991832,-1.080872843,Johnny Cash
4165,-0.214795038,-0.686276361,Led Zeppelin
4166,-0.799481261,0.451235367,Led Zeppelin
4167,-2.618892148,-0.601567031,Eminem
4168,-3.21301965,-0.931013379,Eminem
4169,-3.06016978,-1.292341199,Eminem
4170,-1.593466992,-0.321390858,Eminem
4171,-1.714935217,-1.151318135,Johnny Cash
4172,-1.905160694,-0.450799657,Drake
4173,-1.037927319,-0.922596279,Drake
4174,-0.006690649,0.154278276,Drake
4175,-0.866296428,-0.302228967,Drake
4176,0.391756,-0.252435134,Frank Sinatra
